label,L_x0,L_y0,L_z0,L_x1,L_y1,L_z1,L_x2,L_y2,L_z2,L_x3,L_y3,L_z3,L_x4,L_y4,L_z4,L_x5,L_y5,L_z5,L_x6,L_y6,L_z6,L_x7,L_y7,L_z7,L_x8,L_y8,L_z8,L_x9,L_y9,L_z9,L_x10,L_y10,L_z10,L_x11,L_y11,L_z11,L_x12,L_y12,L_z12,L_x13,L_y13,L_z13,L_x14,L_y14,L_z14,L_x15,L_y15,L_z15,L_x16,L_y16,L_z16,L_x17,L_y17,L_z17,L_x18,L_y18,L_z18,L_x19,L_y19,L_z19,L_x20,L_y20,L_z20,R_x0,R_y0,R_z0,R_x1,R_y1,R_z1,R_x2,R_y2,R_z2,R_x3,R_y3,R_z3,R_x4,R_y4,R_z4,R_x5,R_y5,R_z5,R_x6,R_y6,R_z6,R_x7,R_y7,R_z7,R_x8,R_y8,R_z8,R_x9,R_y9,R_z9,R_x10,R_y10,R_z10,R_x11,R_y11,R_z11,R_x12,R_y12,R_z12,R_x13,R_y13,R_z13,R_x14,R_y14,R_z14,R_x15,R_y15,R_z15,R_x16,R_y16,R_z16,R_x17,R_y17,R_z17,R_x18,R_y18,R_z18,R_x19,R_y19,R_z19,R_x20,R_y20,R_z20
Happy,0.5731225609779358,0.6121063232421875,-1.1814420730615893e-07,0.5783819556236267,0.5637685656547546,-0.007183125242590904,0.5828919410705566,0.5228555202484131,-0.01289035938680172,0.5927451252937317,0.49167126417160034,-0.017370352521538734,0.6001320481300354,0.4731587767601013,-0.023559946566820145,0.57672518491745,0.5618273615837097,-0.020115824416279793,0.5506935119628906,0.5515437722206116,-0.028787635266780853,0.5325238108634949,0.5384454727172852,-0.0372438058257103,0.5179785490036011,0.5234642624855042,-0.043606821447610855,0.5674842596054077,0.5919665098190308,-0.02106739580631256,0.5399495363235474,0.5761198401451111,-0.027683978900313377,0.5197923183441162,0.5563093423843384,-0.03535512462258339,0.5038535594940186,0.5403610467910767,-0.043663520365953445,0.5583108067512512,0.6130557060241699,-0.021288977935910225,0.5338282585144043,0.5983121991157532,-0.028070243075489998,0.5162581205368042,0.5802581310272217,-0.03286382928490639,0.503754198551178,0.5656211376190186,-0.03775620087981224,0.5495086312294006,0.6262544393539429,-0.021888138726353645,0.5318290591239929,0.6184630393981934,-0.027306945994496346,0.5205173492431641,0.608231246471405,-0.028265921398997307,0.5123658180236816,0.5988848209381104,-0.02987843193113804,0.41712233424186707,0.6558731198310852,5.458399954250126e-08,0.42162424325942993,0.613297164440155,-0.003785365028306842,0.43110713362693787,0.5792189836502075,-0.008404016494750977,0.4432820975780487,0.5530865788459778,-0.0117789963260293,0.4527710974216461,0.5332036018371582,-0.014969229698181152,0.4487438499927521,0.6099637746810913,-0.015431143343448639,0.4763364791870117,0.5855979919433594,-0.020576510578393936,0.48920130729675293,0.5760146975517273,-0.02185089699923992,0.49831539392471313,0.5686134696006775,-0.021775973960757256,0.4548301100730896,0.6375427842140198,-0.015750911086797714,0.4864807724952698,0.6053929328918457,-0.018630050122737885,0.5023881196975708,0.5901462435722351,-0.018183263018727303,0.512400209903717,0.5801159143447876,-0.01820700243115425,0.4578794836997986,0.6605213284492493,-0.015649721026420593,0.4836181104183197,0.6343767046928406,-0.018308499827980995,0.497731477022171,0.6193287968635559,-0.01824539341032505,0.5068085193634033,0.607366681098938,-0.01853972300887108,0.45877665281295776,0.6795956492424011,-0.015370870940387249,0.47567635774612427,0.6668617129325867,-0.01745128631591797,0.4862610399723053,0.6578259468078613,-0.016607381403446198,0.4942183792591095,0.649178683757782,-0.015964610502123833
Happy,0.5956539511680603,0.6273124814033508,-5.403159164529825e-08,0.6027553081512451,0.5730075836181641,-0.004402605816721916,0.5974188446998596,0.5242335200309753,-0.007937252521514893,0.5883863568305969,0.4881701171398163,-0.01039213128387928,0.5788640379905701,0.4700443148612976,-0.01397518441081047,0.5862000584602356,0.544243574142456,-0.015844393521547318,0.5592096447944641,0.5146364569664001,-0.02357347682118416,0.5435029864311218,0.49618804454803467,-0.029216855764389038,0.5317034721374512,0.47803980112075806,-0.03314656391739845,0.5767525434494019,0.5672646164894104,-0.01689767837524414,0.5483319163322449,0.534000813961029,-0.023571854457259178,0.5312241315841675,0.5107385516166687,-0.029223373159766197,0.5193101167678833,0.4920201301574707,-0.0347161665558815,0.5685740113258362,0.5863121747970581,-0.017453840002417564,0.5436819195747375,0.5584677457809448,-0.023779764771461487,0.5280156135559082,0.537814199924469,-0.028545396402478218,0.5170508623123169,0.5211011171340942,-0.03251902759075165,0.5623927116394043,0.6008463501930237,-0.017964273691177368,0.5443693399429321,0.5812966227531433,-0.02266446128487587,0.533092200756073,0.5689122080802917,-0.024729056283831596,0.5244253873825073,0.5582776665687561,-0.026623953133821487,0.4072141647338867,0.6531584858894348,1.7583074551907885e-08,0.40968841314315796,0.6061373949050903,-0.005301816388964653,0.41983771324157715,0.5682134032249451,-0.00974787212908268,0.43146830797195435,0.5398728847503662,-0.013473310507833958,0.43792396783828735,0.5155962109565735,-0.017220819368958473,0.4377041757106781,0.5932784080505371,-0.012269510887563229,0.46194836497306824,0.5652862191200256,-0.01822527125477791,0.47453510761260986,0.5508387684822083,-0.021288787946105003,0.48485416173934937,0.5399185419082642,-0.023129692301154137,0.4465925991535187,0.6182527542114258,-0.013221495784819126,0.4735329747200012,0.5848416090011597,-0.01824750006198883,0.48868507146835327,0.5653373599052429,-0.021631935611367226,0.5006381869316101,0.5505761504173279,-0.024205341935157776,0.4517954885959625,0.6409435272216797,-0.014119373634457588,0.47512292861938477,0.611803412437439,-0.019177697598934174,0.48782017827033997,0.5940118432044983,-0.02198643423616886,0.4969237148761749,0.5790746212005615,-0.023804830387234688,0.45462143421173096,0.6614646911621094,-0.015128463506698608,0.47031480073928833,0.6433558464050293,-0.01911698468029499,0.4797551929950714,0.6322625875473022,-0.01998523250222206,0.48713603615760803,0.6225519180297852,-0.020287148654460907
Happy,0.5971869230270386,0.5815067291259766,-3.3387671294349275e-08,0.6067277193069458,0.5403909683227539,-0.005371037404984236,0.6087331175804138,0.5036248564720154,-0.009688873775303364,0.6035043001174927,0.4750696122646332,-0.012527285143733025,0.5949906706809998,0.45556506514549255,-0.015804043039679527,0.5955732464790344,0.5172303318977356,-0.018848946318030357,0.574763834476471,0.4828472435474396,-0.026602936908602715,0.5623984932899475,0.46304893493652344,-0.03147289156913757,0.553783118724823,0.44416534900665283,-0.03462013229727745,0.5842733383178711,0.5388841032981873,-0.019548237323760986,0.5617724657058716,0.5011792778968811,-0.02850371226668358,0.5477694869041443,0.47366613149642944,-0.03455528989434242,0.5381596088409424,0.4515952467918396,-0.03967328742146492,0.5750229358673096,0.5549218058586121,-0.01951124519109726,0.5551924109458923,0.5269389152526855,-0.027126355096697807,0.5431649684906006,0.5039648413658142,-0.03126882016658783,0.5348340272903442,0.4849328398704529,-0.03420108184218407,0.5681166052818298,0.5669335126876831,-0.019459307193756104,0.5532110929489136,0.5459003448486328,-0.02401203103363514,0.5450064539909363,0.5316336750984192,-0.02513260580599308,0.5384500026702881,0.5199253559112549,-0.02613098733127117,0.40383684635162354,0.6412942409515381,1.8409579638500873e-08,0.4027300775051117,0.5945559740066528,-0.006436882074922323,0.4093891680240631,0.5542754530906677,-0.011384773999452591,0.41856691241264343,0.5236579179763794,-0.01532481238245964,0.4230756163597107,0.4994926154613495,-0.019258152693510056,0.42659780383110046,0.5801129937171936,-0.014322667382657528,0.44841468334198,0.5460657477378845,-0.02056625857949257,0.459890753030777,0.5282000303268433,-0.023508574813604355,0.46958619356155396,0.5148890614509583,-0.02518678829073906,0.43738606572151184,0.6026321649551392,-0.014530466869473457,0.46169692277908325,0.5619208216667175,-0.019927142187952995,0.47566646337509155,0.5383918285369873,-0.02320013754069805,0.4871634542942047,0.5210511684417725,-0.02568637579679489,0.44475308060646057,0.6226516962051392,-0.014664582908153534,0.4655582010746002,0.5864866971969604,-0.020037077367305756,0.4775467813014984,0.5658368468284607,-0.022778065875172615,0.4865315854549408,0.5494635701179504,-0.024465788155794144,0.4498250484466553,0.640339732170105,-0.01498974859714508,0.4641627073287964,0.6177818775177002,-0.01913423277437687,0.472769170999527,0.6046205759048462,-0.02011740393936634,0.4797472655773163,0.5935826897621155,-0.020491071045398712
Happy,0.6128096580505371,0.5403769016265869,-9.277483314917845e-08,0.6269882321357727,0.5064303874969482,-0.005504548083990812,0.6317764520645142,0.47619518637657166,-0.011131292209029198,0.6284387707710266,0.4484442174434662,-0.015352793969213963,0.6222423315048218,0.42915260791778564,-0.020410645753145218,0.6185621619224548,0.48889145255088806,-0.023177439346909523,0.5995988845825195,0.44973820447921753,-0.03316916525363922,0.5891388654708862,0.4278382360935211,-0.03974603861570358,0.582050621509552,0.4077133536338806,-0.04369455203413963,0.6058827042579651,0.5091109871864319,-0.02428797259926796,0.5850256085395813,0.46608033776283264,-0.03352122753858566,0.5732467770576477,0.43508973717689514,-0.039004724472761154,0.565759539604187,0.4117140769958496,-0.04384227842092514,0.5955185890197754,0.5232332944869995,-0.024448107928037643,0.5752596855163574,0.4910145699977875,-0.03307132050395012,0.5642887353897095,0.46236300468444824,-0.0366763100028038,0.5575863718986511,0.4382745921611786,-0.03933991864323616,0.5869424939155579,0.5329720377922058,-0.024486204609274864,0.5717155337333679,0.5134600400924683,-0.030567331239581108,0.5646968483924866,0.4959782660007477,-0.0314045324921608,0.5600368976593018,0.4798530042171478,-0.03212013095617294,0.3931812047958374,0.637117862701416,-6.66626007728155e-08,0.3897063732147217,0.5872628092765808,-0.003469133982434869,0.3946222960948944,0.5434784293174744,-0.006575985811650753,0.4017736613750458,0.5085021257400513,-0.009328064508736134,0.4048037827014923,0.4821505546569824,-0.012071901932358742,0.41407763957977295,0.5605981349945068,-0.00856795534491539,0.4325926899909973,0.5207391977310181,-0.012916102074086666,0.44171983003616333,0.500735342502594,-0.015218056738376617,0.4500356912612915,0.48573601245880127,-0.016791265457868576,0.42672884464263916,0.579662561416626,-0.009590390138328075,0.44725915789604187,0.5313551425933838,-0.013811413198709488,0.4588569700717926,0.5051003098487854,-0.01644425466656685,0.46852967143058777,0.48616254329681396,-0.018678825348615646,0.4357281029224396,0.5987802743911743,-0.01052740029990673,0.45455387234687805,0.5552245378494263,-0.015094137750566006,0.4641972780227661,0.5317055583000183,-0.017404818907380104,0.47104310989379883,0.5132831335067749,-0.018902946263551712,0.4419232904911041,0.6174803376197815,-0.011473825201392174,0.45444393157958984,0.5919774770736694,-0.01457260362803936,0.46137911081314087,0.5763764977455139,-0.015051431953907013,0.4664071798324585,0.5634700655937195,-0.015252741985023022
Happy,0.635459840297699,0.5612381100654602,-2.519061048644744e-08,0.6512700915336609,0.5187239646911621,-0.002625725930556655,0.6564783453941345,0.47698649764060974,-0.004819463472813368,0.6561822295188904,0.4409949481487274,-0.00645517697557807,0.6541067957878113,0.41340819001197815,-0.008697682060301304,0.6461211442947388,0.4749445617198944,-0.010971492156386375,0.6328200101852417,0.4276185631752014,-0.017444150522351265,0.6250145435333252,0.3996637165546417,-0.022241760045289993,0.6197383403778076,0.37532198429107666,-0.02530702017247677,0.6318325400352478,0.488866925239563,-0.01250311080366373,0.6165523529052734,0.4384019374847412,-0.01880808174610138,0.6071646213531494,0.4041227400302887,-0.02358110249042511,0.6004974246025085,0.3780599534511566,-0.027667203918099403,0.6188638806343079,0.5008203983306885,-0.013692084699869156,0.6035932302474976,0.4588141143321991,-0.019426550716161728,0.5948351621627808,0.4289834797382355,-0.022874757647514343,0.5885737538337708,0.40653055906295776,-0.0252840556204319,0.6082217693328857,0.5109586715698242,-0.014771010726690292,0.5963596701622009,0.47968652844429016,-0.018732169643044472,0.5903804898262024,0.4606410562992096,-0.019635135307908058,0.5854900479316711,0.44650930166244507,-0.020085832104086876,0.3828205168247223,0.6218851804733276,2.829668055426282e-08,0.3746272325515747,0.5772284865379333,-0.00410453649237752,0.37410327792167664,0.5315320491790771,-0.007979539223015308,0.3758808970451355,0.49470263719558716,-0.01131656114012003,0.3741433918476105,0.46890366077423096,-0.014669155701994896,0.3906039893627167,0.5477578639984131,-0.012064680457115173,0.4061199426651001,0.5033307671546936,-0.017961464822292328,0.41433295607566833,0.48002922534942627,-0.020526373758912086,0.4210840165615082,0.46292781829833984,-0.021881477907299995,0.404367059469223,0.5645925402641296,-0.013474071398377419,0.42048051953315735,0.5118438005447388,-0.01835942454636097,0.4300578534603119,0.4816294312477112,-0.021185532212257385,0.4378381669521332,0.4590521454811096,-0.023367460817098618,0.41556474566459656,0.581225574016571,-0.014734363183379173,0.42964035272598267,0.535248339176178,-0.01965176872909069,0.43781009316444397,0.508350133895874,-0.022076889872550964,0.44367071986198425,0.4871840178966522,-0.02363394945859909,0.4246741533279419,0.5973252058029175,-0.015994064509868622,0.43479123711586,0.5701821446418762,-0.01983528397977352,0.44078996777534485,0.551853597164154,-0.020624833181500435,0.4450688064098358,0.5362415313720703,-0.020895518362522125
Happy,0.6507951617240906,0.5547707080841064,-5.602410624305776e-08,0.6765615940093994,0.5161994695663452,-0.0017613022355362773,0.6875129342079163,0.47136473655700684,-0.0034438748843967915,0.6914171576499939,0.4318256378173828,-0.0054117366671562195,0.6928794980049133,0.40164968371391296,-0.008504287339746952,0.6785684823989868,0.4613436460494995,-0.0071966201066970825,0.6715083122253418,0.4089844822883606,-0.014257710427045822,0.667426586151123,0.37744712829589844,-0.020624348893761635,0.6654677391052246,0.35059377551078796,-0.025177868083119392,0.6636415123939514,0.47059524059295654,-0.00997650995850563,0.6556006073951721,0.4173600971698761,-0.01670936495065689,0.6497970223426819,0.37958359718322754,-0.023515189066529274,0.6458353996276855,0.3506789207458496,-0.02960927039384842,0.6495532989501953,0.4797123074531555,-0.012763953767716885,0.6407421231269836,0.4377574026584625,-0.019957302138209343,0.6346626877784729,0.40242353081703186,-0.026009412482380867,0.6299213171005249,0.37493863701820374,-0.030503049492836,0.6367788314819336,0.4877427816390991,-0.015409551560878754,0.6308677196502686,0.45836153626441956,-0.021311217918992043,0.626213788986206,0.4362546503543854,-0.024327874183654785,0.6215090751647949,0.41693246364593506,-0.02654559724032879,0.36484673619270325,0.6030005812644958,5.0574648469137173e-08,0.3522109389305115,0.5646178722381592,-0.005202259868383408,0.34754082560539246,0.522283673286438,-0.010248443111777306,0.34595948457717896,0.48619744181632996,-0.014260941185057163,0.3413179814815521,0.45964646339416504,-0.018306780606508255,0.36212289333343506,0.5326942205429077,-0.016927259042859077,0.37176162004470825,0.4822002947330475,-0.0237360168248415,0.3775171935558319,0.45659008622169495,-0.025856221094727516,0.3821581304073334,0.43794700503349304,-0.026525281369686127,0.37739911675453186,0.5458918809890747,-0.017836060374975204,0.3879048526287079,0.4866771697998047,-0.02402680180966854,0.3940024673938751,0.4538908302783966,-0.026275640353560448,0.3985545337200165,0.43060141801834106,-0.027632668614387512,0.39053332805633545,0.5593822002410889,-0.018362445756793022,0.4003906548023224,0.508754551410675,-0.024417102336883545,0.4060373604297638,0.47954225540161133,-0.026481688022613525,0.40970075130462646,0.45838332176208496,-0.027405209839344025,0.4017552137374878,0.5721068978309631,-0.018791984766721725,0.4088152050971985,0.5384058952331543,-0.023232826963067055,0.41268035769462585,0.5187740325927734,-0.02372736670076847,0.41513702273368835,0.5035088658332825,-0.02359742857515812
Happy,0.6848325729370117,0.5156006217002869,9.729543393177664e-09,0.7060937285423279,0.4867085814476013,-0.0029104892164468765,0.7165476083755493,0.4543311893939972,-0.007316136732697487,0.724044680595398,0.42537641525268555,-0.01131727360188961,0.7293456196784973,0.39838528633117676,-0.015980200842022896,0.7100273370742798,0.4437902271747589,-0.016904113814234734,0.7124925255775452,0.39084967970848083,-0.025315364822745323,0.713145911693573,0.36146682500839233,-0.030043747276067734,0.7153379917144775,0.33656442165374756,-0.032943688333034515,0.6955292820930481,0.44507184624671936,-0.019215762615203857,0.6945196986198425,0.39035898447036743,-0.028901003301143646,0.6945111155509949,0.3527783155441284,-0.034386735409498215,0.6954880952835083,0.3239983022212982,-0.03864847123622894,0.6812310814857483,0.44898518919944763,-0.020731301978230476,0.6749482154846191,0.40491074323654175,-0.02884293533861637,0.6733750700950623,0.3736996650695801,-0.03188476711511612,0.6737070679664612,0.3488976061344147,-0.033959098160266876,0.6686259508132935,0.45460033416748047,-0.022038832306861877,0.6622635126113892,0.4240145981311798,-0.028268354013562202,0.6604491472244263,0.40564289689064026,-0.029564660042524338,0.6598995923995972,0.3882483243942261,-0.030189912766218185,0.3492662310600281,0.5916600227355957,-5.188756979634945e-09,0.3311214745044708,0.5599567294120789,-0.006043516099452972,0.32021984457969666,0.5186089277267456,-0.011530623771250248,0.3131702244281769,0.47989416122436523,-0.016075754538178444,0.30417436361312866,0.4525678753852844,-0.020593365654349327,0.33286941051483154,0.516473650932312,-0.01685231737792492,0.33480018377304077,0.46490079164505005,-0.02434719353914261,0.33561137318611145,0.43927645683288574,-0.027184870094060898,0.3366548717021942,0.4197537899017334,-0.02858203835785389,0.34783032536506653,0.5224435925483704,-0.01742035150527954,0.3496537208557129,0.46232566237449646,-0.025224002078175545,0.3511544167995453,0.42813366651535034,-0.028297051787376404,0.3529798090457916,0.402915358543396,-0.030181629583239555,0.3616263270378113,0.5319852232933044,-0.01792423613369465,0.3637966215610504,0.48270511627197266,-0.02607637457549572,0.36465731263160706,0.45288896560668945,-0.02959728054702282,0.3648127615451813,0.4296259880065918,-0.031179161742329597,0.3745577931404114,0.5432750582695007,-0.018328022211790085,0.37620872259140015,0.5131515860557556,-0.024412373080849648,0.37619683146476746,0.49478965997695923,-0.026372263208031654,0.3753025531768799,0.47956007719039917,-0.027171801775693893
Happy,0.7150046825408936,0.4819575250148773,8.387002736753857e-08,0.7374768257141113,0.4685481786727905,-0.006199021358042955,0.7500286102294922,0.4493849575519562,-0.013407977297902107,0.7586133480072021,0.42803776264190674,-0.01943679340183735,0.7654839754104614,0.40219196677207947,-0.026037082076072693,0.7422124743461609,0.4406544268131256,-0.02708965167403221,0.7515223622322083,0.3896384537220001,-0.03833169490098953,0.7559327483177185,0.35850346088409424,-0.04397003725171089,0.7603887319564819,0.33300501108169556,-0.04724697768688202,0.7274639010429382,0.4361831545829773,-0.02871309593319893,0.7339269518852234,0.3852110207080841,-0.04333227500319481,0.7387654185295105,0.3456970751285553,-0.05094648897647858,0.7426126599311829,0.3151472508907318,-0.05603655427694321,0.7134323716163635,0.43402376770973206,-0.029086798429489136,0.7124598026275635,0.39254769682884216,-0.040925897657871246,0.7143059968948364,0.36017632484436035,-0.04539541155099869,0.7167391180992126,0.3345498740673065,-0.047791995108127594,0.7017081379890442,0.4338536262512207,-0.029278550297021866,0.6983087658882141,0.40712448954582214,-0.03819096088409424,0.6983526349067688,0.38894039392471313,-0.0406470000743866,0.6990718245506287,0.37152740359306335,-0.04176470264792442,0.3246764838695526,0.5824089050292969,-1.6089298782162587e-08,0.3025037944316864,0.5554408431053162,-0.0035639563575387,0.2901064455509186,0.5174573659896851,-0.006150478962808847,0.28091341257095337,0.47911787033081055,-0.008373009040951729,0.2690894901752472,0.4554264545440674,-0.010310040786862373,0.3004510998725891,0.4945472478866577,-0.004953750874847174,0.29476791620254517,0.44680655002593994,-0.00864572823047638,0.29201048612594604,0.4251628816127777,-0.010474842973053455,0.2907956540584564,0.4092036187648773,-0.011508195661008358,0.31408727169036865,0.49218830466270447,-0.005132562015205622,0.30810293555259705,0.43826866149902344,-0.008444717153906822,0.30608829855918884,0.4104903042316437,-0.010074595920741558,0.30563458800315857,0.39039623737335205,-0.011188818141818047,0.3275763690471649,0.497830331325531,-0.00571212125942111,0.3239920139312744,0.4533710777759552,-0.009704750031232834,0.3218722343444824,0.4305197596549988,-0.011899149976670742,0.31929805874824524,0.41454029083251953,-0.013050546869635582,0.3412940502166748,0.5083370208740234,-0.006369062699377537,0.3400711417198181,0.48351535201072693,-0.008616657927632332,0.3380735516548157,0.471330463886261,-0.00920809619128704,0.3357575833797455,0.46265631914138794,-0.009387606754899025
Happy,0.7375050187110901,0.48543232679367065,1.4467890707692277e-07,0.761297881603241,0.4750824272632599,-0.006918906234204769,0.7756648063659668,0.454617977142334,-0.015192762948572636,0.7859505414962769,0.4332907199859619,-0.02177583985030651,0.7942776679992676,0.40669307112693787,-0.028801780194044113,0.7693231105804443,0.44524624943733215,-0.032611772418022156,0.7845433950424194,0.39181429147720337,-0.04547836631536484,0.792079746723175,0.3611341714859009,-0.05141565576195717,0.7989654541015625,0.3366834819316864,-0.05475665256381035,0.7541891932487488,0.4361230731010437,-0.03405601903796196,0.7673879265785217,0.3840871751308441,-0.050445806235075,0.7759607434272766,0.3457321226596832,-0.05867225304245949,0.7830229997634888,0.3168011009693146,-0.06410373002290726,0.7399775385856628,0.4301151633262634,-0.03398698568344116,0.7456424832344055,0.3864993453025818,-0.046846918761730194,0.7508237361907959,0.35406309366226196,-0.05247928947210312,0.7556310892105103,0.33009976148605347,-0.05574067682027817,0.7283376455307007,0.42772629857063293,-0.033571433275938034,0.7290878295898438,0.3972609341144562,-0.0436658151447773,0.7318345904350281,0.3779338002204895,-0.04758210852742195,0.7346644401550293,0.3601551651954651,-0.0498015433549881,0.3027482330799103,0.5755577087402344,-2.872336146708676e-09,0.2826627194881439,0.5541853308677673,-0.004528379067778587,0.2663115859031677,0.5194575190544128,-0.007835389114916325,0.2525753974914551,0.4843614101409912,-0.00999893993139267,0.23886170983314514,0.4639948904514313,-0.01199503242969513,0.2713411748409271,0.5046875476837158,-0.012503975071012974,0.25967827439308167,0.45335566997528076,-0.017473913729190826,0.2548385262489319,0.4270358681678772,-0.018879564478993416,0.2522616684436798,0.40775996446609497,-0.019383305683732033,0.28316208720207214,0.4994954466819763,-0.0122042465955019,0.27088454365730286,0.4418250322341919,-0.01728205941617489,0.2656176686286926,0.4093310236930847,-0.019160989671945572,0.2625661790370941,0.38661372661590576,-0.020292818546295166,0.2964489758014679,0.4991665184497833,-0.011811729520559311,0.28663280606269836,0.45348936319351196,-0.017032906413078308,0.28199073672294617,0.4253453016281128,-0.020609427243471146,0.27821922302246094,0.4052163362503052,-0.022656256332993507,0.31058526039123535,0.5014770030975342,-0.011290994472801685,0.3044563829898834,0.4746437072753906,-0.015076608397066593,0.3004605770111084,0.46141719818115234,-0.0170537531375885,0.297230064868927,0.4523186683654785,-0.01808568462729454
Happy,0.7543327212333679,0.4917249083518982,1.4677189597023244e-07,0.7794567346572876,0.48324841260910034,-0.005514787044376135,0.7949009537696838,0.46216073632240295,-0.014471743255853653,0.8055430054664612,0.44281449913978577,-0.02170698344707489,0.8152199387550354,0.4159662425518036,-0.02970850095152855,0.7903259992599487,0.44955095648765564,-0.03837909549474716,0.8078792691230774,0.3994859755039215,-0.05358569696545601,0.8171586990356445,0.3680567145347595,-0.06119987368583679,0.8255614042282104,0.34326499700546265,-0.06613830476999283,0.775789737701416,0.43874239921569824,-0.04147636890411377,0.7920255064964294,0.3888590931892395,-0.06300966441631317,0.8029524683952332,0.3516414165496826,-0.0760430321097374,0.8127764463424683,0.3221242427825928,-0.08510788530111313,0.7618438005447388,0.43088528513908386,-0.04204106703400612,0.7692981362342834,0.3853929042816162,-0.058916475623846054,0.7763485312461853,0.35300466418266296,-0.06799625605344772,0.7822831869125366,0.32967790961265564,-0.07368694990873337,0.7497888803482056,0.42746543884277344,-0.04170316457748413,0.7525501251220703,0.3940275013446808,-0.05448745936155319,0.7564491033554077,0.3752148151397705,-0.06063507869839668,0.7602629661560059,0.357302188873291,-0.06481115520000458,0.2834615111351013,0.5737606287002563,-1.0539308092916144e-08,0.2601464092731476,0.5536123514175415,-0.003837857861071825,0.2424275428056717,0.5195791125297546,-0.009028613567352295,0.22966213524341583,0.4865800738334656,-0.013607087545096874,0.2153778225183487,0.46651288866996765,-0.018174510449171066,0.24753998219966888,0.5107513070106506,-0.017739638686180115,0.23399542272090912,0.45549991726875305,-0.027116581797599792,0.22778210043907166,0.42776066064834595,-0.030785460025072098,0.2233833372592926,0.4071761667728424,-0.03241756930947304,0.2599825859069824,0.5086619853973389,-0.02011236734688282,0.24443702399730682,0.4453844726085663,-0.029773900285363197,0.2371293604373932,0.41021299362182617,-0.03345097228884697,0.2323903739452362,0.3845505118370056,-0.03539370000362396,0.27421945333480835,0.5084067583084106,-0.02221463806927204,0.2605341076850891,0.456727534532547,-0.031160565093159676,0.2538485825061798,0.42647475004196167,-0.03496301546692848,0.2486453503370285,0.4034302830696106,-0.03668997809290886,0.2894520163536072,0.5094243884086609,-0.024123886600136757,0.27953046560287476,0.4766247272491455,-0.03114951029419899,0.2738170325756073,0.45935896039009094,-0.033667851239442825,0.2692623734474182,0.44562825560569763,-0.03478175401687622
Happy,0.7677360773086548,0.4826544523239136,1.456105565011967e-07,0.7923175096511841,0.47770237922668457,-0.004980470985174179,0.8080111145973206,0.4618340730667114,-0.014974204823374748,0.818992555141449,0.44703951478004456,-0.02321850135922432,0.8292165398597717,0.420343816280365,-0.0323106087744236,0.8037794232368469,0.4469047784805298,-0.04304477944970131,0.8235941529273987,0.39994102716445923,-0.059438031166791916,0.8331157565116882,0.37145379185676575,-0.0673321932554245,0.8418070077896118,0.3496483862400055,-0.07258959114551544,0.7893683910369873,0.435172438621521,-0.046940483152866364,0.8079059720039368,0.38808706402778625,-0.07094961404800415,0.8191297650337219,0.3529987931251526,-0.08543942123651505,0.8293083906173706,0.3249772787094116,-0.09581902623176575,0.7758439183235168,0.4264211356639862,-0.04787968099117279,0.7852727770805359,0.3847370147705078,-0.06682176887989044,0.7930724024772644,0.3540832996368408,-0.07796899229288101,0.799261212348938,0.332065224647522,-0.08538290858268738,0.7640833258628845,0.42218905687332153,-0.04757855087518692,0.7670935392379761,0.39142557978630066,-0.06167934089899063,0.7715871334075928,0.37386882305145264,-0.0695597305893898,0.7758675217628479,0.35668933391571045,-0.07554329186677933,0.2741641700267792,0.570473313331604,-4.547968224244414e-09,0.2508920133113861,0.5534468293190002,-0.004445236641913652,0.2318013310432434,0.5222926735877991,-0.008561932481825352,0.21786785125732422,0.49152660369873047,-0.011897125281393528,0.204238623380661,0.47149887681007385,-0.01493248250335455,0.23542152345180511,0.5093888640403748,-0.014913797378540039,0.21968406438827515,0.45878851413726807,-0.023341182619333267,0.2123543620109558,0.43156933784484863,-0.026328058913350105,0.20749607682228088,0.41102632880210876,-0.027538355439901352,0.24751943349838257,0.5034288763999939,-0.016333255916833878,0.22945965826511383,0.4462243318557739,-0.025539293885231018,0.22130733728408813,0.4122151732444763,-0.028874097391963005,0.2160947471857071,0.38660353422164917,-0.03039335459470749,0.26102954149246216,0.4999918043613434,-0.017764786258339882,0.24518126249313354,0.45405521988868713,-0.02696525864303112,0.237553209066391,0.42553067207336426,-0.030861912295222282,0.23169228434562683,0.40360337495803833,-0.032252006232738495,0.2762659788131714,0.4983448386192322,-0.01906665228307247,0.2649904489517212,0.47148969769477844,-0.026463771238923073,0.25874364376068115,0.4553332030773163,-0.02944963052868843,0.253337025642395,0.4416360557079315,-0.030647214502096176
